ahe,year,bachelor,female,age,age_bachelor
17.78846,2008,1,1,32,32
19.05594,2008,1,0,32,32
12.01923,2008,0,1,25,0
25.05494,2008,0,0,26,0
32.69231,2008,1,1,27,27
25,2008,1,1,31,31
13.63636,2008,0,0,29,0
21.63461,2008,1,1,28,28
26.44231,2008,1,0,34,34
7.211538,2008,0,0,33,0
20.67308,2008,0,1,33,0
13.94231,2008,1,1,30,30
8.653846,2008,0,1,30,0
7.211538,2008,0,1,27,0
13.94231,2008,0,0,33,0
24.47552,2008,1,0,27,27
24.03846,2008,1,1,27,27
7.451923,2008,1,1,29,29
9.615385,2008,0,1,26,0
14.42308,2008,0,0,28,0
11.11888,2008,0,0,30,0
11.17846,2008,0,0,25,0
17.30769,2008,0,0,31,0
32.05128,2008,1,0,33,33
13.46154,2008,1,1,30,30
13.55769,2008,1,0,32,32
9.340659,2008,1,0,31,31
19.23077,2008,1,0,28,28
11.53846,2008,0,0,26,0
14.42308,2008,0,0,31,0
17.30769,2008,1,0,29,29
15,2008,1,0,27,27
9.171597,2008,1,0,33,33
13.46154,2008,0,0,28,0
20.12522,2008,1,1,30,30
18.14904,2008,0,0,29,0
24.51923,2008,0,0,32,0
15,2008,0,0,33,0
11.63968,2008,0,0,31,0
11.1336,2008,1,1,30,30
11.76471,2008,1,1,31,31
5.769231,2008,0,1,28,0
12.01923,2008,0,0,25,0
15.14423,2008,0,0,33,0
2.403846,2008,0,0,31,0
9,2008,0,1,29,0
18.26923,2008,1,1,32,32
17.30769,2008,1,0,32,32
15.38461,2008,1,1,28,28
7.211538,2008,0,0,27,0
5.769231,2008,0,0,27,0
6,2008,0,0,30,0
5.769231,2008,0,0,27,0
12.01923,2008,0,0,31,0
4.43787,2008,0,1,32,0
11.53846,2008,0,0,34,0
15.18219,2008,0,1,30,0
11.09467,2008,0,0,31,0
26.06838,2008,0,0,31,0
17.04545,2008,1,1,27,27
7.653061,2008,0,0,29,0
19.23077,2008,0,1,34,0
11.53846,2008,0,1,34,0
26.49573,2008,0,0,30,0
12.5,2008,0,0,32,0
8.653846,2008,1,1,26,26
13.71795,2008,1,0,32,32
17.30769,2008,1,1,30,30
9.423077,2008,1,1,26,26
8.653846,2008,0,0,30,0
17.30769,2008,0,0,34,0
12.98077,2008,0,1,34,0
9.588462,2008,1,1,28,28
4.395605,2008,0,1,34,0
14.61539,2008,1,1,29,29
9.615385,2008,0,1,31,0
17.30865,2008,0,0,26,0
12.01923,2008,1,0,28,28
10.76923,2008,1,1,31,31
24.03846,2008,0,1,31,0
16.82692,2008,0,1,34,0
10.68376,2008,1,1,27,27
12.5,2008,0,0,30,0
17.78846,2008,0,0,34,0
42.73504,2008,1,0,32,32
48.07692,2008,1,0,32,32
17.30769,2008,1,1,33,33
29.80769,2008,0,0,28,0
31.24423,2008,1,0,34,34
15.38461,2008,0,0,30,0
12.58741,2008,1,1,26,26
8.241758,2008,0,1,27,0
16.02564,2008,1,0,25,25
10,2008,1,1,25,25
18.02885,2008,1,0,25,25
13.46154,2008,1,0,26,26
9.626923,2008,0,1,28,0
12.01923,2008,0,0,31,0
10.58077,2008,0,0,25,0
12.01923,2008,0,1,32,0
22.26721,2008,1,1,26,26
22.4359,2008,1,1,25,25
11.42857,2008,0,0,25,0
12.5,2008,0,1,34,0
16.41651,2008,0,0,30,0
13.46154,2008,0,0,29,0
6,2008,0,1,33,0
7.115385,2008,0,0,27,0
8.928572,2008,1,1,26,26
11.62791,2008,0,0,30,0
13.73626,2008,0,1,27,0
14.42308,2008,1,0,27,27
14.42308,2008,1,1,31,31
10.35503,2008,1,0,29,29
19.23077,2008,1,1,25,25
17.6282,2008,0,0,25,0
7.211538,2008,0,0,25,0
12.98077,2008,0,0,33,0
11.29808,2008,0,1,31,0
16.02564,2008,0,0,25,0
21.90171,2008,1,1,25,25
16.82644,2008,1,1,25,25
11.75214,2008,0,1,25,0
17.78846,2008,0,0,30,0
11.53846,2008,1,1,29,29
22.35625,2008,1,0,34,34
24.51923,2008,1,1,30,30
28.84615,2008,0,0,30,0
7.692307,2008,1,1,25,25
9.368132,2008,0,1,29,0
23.55769,2008,1,0,31,31
12.98077,2008,1,0,27,27
23.07692,2008,0,0,33,0
8.413462,2008,0,0,31,0
13.46154,2008,0,0,27,0
29.80769,2008,1,0,25,25
29.80769,2008,1,0,29,29
24.72528,2008,1,1,27,27
14.74359,2008,0,0,26,0
23.55769,2008,1,1,28,28
15.86539,2008,0,0,34,0
36.05769,2008,0,0,33,0
23.55769,2008,1,1,28,28
20,2008,0,1,27,0
14.42308,2008,0,0,30,0
9.615385,2008,0,1,29,0
47.11538,2008,0,0,31,0
28.1339,2008,0,0,25,0
16.82692,2008,0,1,33,0
8.173077,2008,0,1,27,0
13.94231,2008,1,1,30,30
21.63461,2008,1,0,32,32
25,2008,1,0,33,33
21.97802,2008,1,1,29,29
14.61539,2008,1,1,26,26
12.5,2008,0,0,32,0
18.26923,2008,0,0,31,0
28.84615,2008,0,0,31,0
13.07692,2008,0,0,28,0
11.90476,2008,0,0,32,0
13.22115,2008,0,0,25,0
14.70588,2008,0,0,30,0
17.01923,2008,1,1,29,29
17.58242,2008,1,1,27,27
21.63461,2008,1,1,28,28
23.80952,2008,0,0,29,0
19.23077,2008,1,0,32,32
3.846154,2008,1,1,30,30
11.53846,2008,1,1,34,34
32.96703,2008,0,0,31,0
12.01923,2008,1,1,25,25
12.5,2008,0,0,26,0
10.57692,2008,1,1,31,31
11.61859,2008,0,0,33,0
11.5,2008,1,1,25,25
6.730769,2008,0,0,27,0
8.653846,2008,1,0,27,27
12.5,2008,1,1,25,25
10.57692,2008,1,1,29,29
10.57692,2008,0,1,29,0
14.42308,2008,0,0,25,0
15.625,2008,1,1,30,30
15.38461,2008,0,0,31,0
24.72528,2008,0,0,30,0
15.10417,2008,1,0,25,25
18.88889,2008,1,0,31,31
20.83333,2008,0,0,26,0
24.65483,2008,1,1,33,33
9.340659,2008,0,1,28,0
13.94231,2008,0,0,34,0
22.64423,2008,0,1,30,0
7.211538,2008,0,0,29,0
12.5,2008,0,0,32,0
7.384615,2008,0,0,28,0
24.03846,2008,1,0,31,31
21.15385,2008,1,1,34,34
9.615385,2008,1,1,26,26
11.05769,2008,0,1,26,0
10.57692,2008,0,0,26,0
9.109312,2008,0,1,34,0
10.00096,2008,0,0,28,0
25,2008,1,0,32,32
21.63461,2008,0,0,30,0
12.98077,2008,1,0,31,31
26.44231,2008,1,1,31,31
17.30769,2008,1,1,30,30
15.38461,2008,1,1,26,26
14.82372,2008,0,0,29,0
36.53846,2008,1,0,33,33
24.03846,2008,1,0,33,33
27.24359,2008,1,0,31,31
14.95726,2008,1,1,31,31
9.743589,2008,0,1,30,0
23.55769,2008,1,0,30,30
31.25,2008,1,0,32,32
12.01923,2008,0,0,34,0
20.19231,2008,0,0,34,0
18.26923,2008,0,0,31,0
16.82692,2008,1,1,32,32
6.057693,2008,0,1,31,0
14.42308,2008,0,0,32,0
17.06731,2008,1,1,27,27
9.230769,2008,0,0,30,0
18.31502,2008,1,0,31,31
11.25,2008,1,1,29,29
9.615385,2008,0,1,30,0
13.94231,2008,0,0,33,0
38.46154,2008,1,0,31,31
22.18935,2008,1,0,30,30
25.64103,2008,1,1,28,28
23.07692,2008,1,1,31,31
25.96154,2008,1,0,31,31
18.26923,2008,1,1,28,28
19.23077,2008,0,0,32,0
27.88461,2008,0,0,26,0
23.07692,2008,1,1,26,26
28.84615,2008,1,1,31,31
12.98077,2008,0,1,30,0
9.615385,2008,0,1,30,0
41.34615,2008,1,1,33,33
7.211538,2008,0,1,34,0
28.84615,2008,1,0,31,31
15,2008,1,1,30,30
15.2972,2008,0,0,29,0
7.796258,2008,0,1,28,0
11.21795,2008,0,0,29,0
12.01923,2008,0,1,28,0
14.42308,2008,0,1,25,0
48.07692,2008,1,0,30,30
17.30769,2008,0,0,28,0
30.90659,2008,1,0,31,31
16.34615,2008,1,1,31,31
17.09402,2008,0,1,26,0
21.36752,2008,1,0,33,33
16.5,2008,0,0,32,0
29.80769,2008,1,0,27,27
24.03846,2008,1,0,31,31
42.73504,2008,1,1,31,31
14.42308,2008,0,1,33,0
3.846154,2008,0,0,30,0
24.03846,2008,1,1,30,30
14.58333,2008,0,0,28,0
15.86539,2008,1,1,28,28
19.71154,2008,1,1,26,26
21.15385,2008,0,0,29,0
20.25,2008,1,1,34,34
38.46154,2008,1,0,26,26
17.30769,2008,1,0,25,25
23.07692,2008,1,1,27,27
10.81731,2008,0,0,33,0
12.01923,2008,0,0,32,0
10.68376,2008,0,1,25,0
22.69231,2008,0,0,29,0
17.78846,2008,1,0,33,33
20.03205,2008,0,0,34,0
16.66667,2008,0,0,30,0
24.51875,2008,0,0,27,0
11.84615,2008,0,0,28,0
15.38461,2008,0,0,33,0
35.71429,2008,0,1,31,0
8.653846,2008,0,1,26,0
16.82692,2008,1,1,34,34
11.53846,2008,0,0,26,0
13.46154,2008,1,1,32,32
12.13942,2008,1,1,25,25
25.48077,2008,0,0,29,0
11.05769,2008,1,1,30,30
38.46154,2008,1,0,30,30
9.615385,2008,0,1,32,0
16.82692,2008,1,0,28,28
75.91093,2008,1,0,29,29
26.44231,2008,1,0,31,31
15.25641,2008,1,0,27,27
12.23776,2008,1,1,28,28
28.84615,2008,1,0,32,32
17.78846,2008,1,1,27,27
26.83363,2008,1,0,32,32
15.93407,2008,1,1,25,25
20.19231,2008,1,0,26,26
18.84615,2008,1,0,27,27
23.07692,2008,1,0,34,34
6.593407,2008,0,1,25,0
34.61538,2008,1,0,32,32
48.07692,2008,1,0,34,34
27.77778,2008,0,0,30,0
6.923077,2008,1,1,28,28
34.61538,2008,1,0,34,34
12.5,2008,0,0,28,0
5.542986,2008,1,1,25,25
12.82051,2008,0,0,33,0
13.94231,2008,1,0,32,32
16.82692,2008,0,0,29,0
11.05769,2008,1,1,30,30
15.33333,2008,1,1,32,32
7.142857,2008,1,1,25,25
9,2008,1,0,31,31
9.615385,2008,0,1,28,0
13.46154,2008,1,0,33,33
15.38461,2008,0,0,28,0
10.25641,2008,0,0,28,0
10.19231,2008,1,1,32,32
13.94231,2008,0,0,26,0
8.391608,2008,0,0,31,0
5.961538,2008,0,1,29,0
9.615385,2008,1,1,28,28
12.08791,2008,1,1,33,33
11.92308,2008,1,1,25,25
12.01923,2008,0,0,27,0
19.38775,2008,1,1,28,28
13.46154,2008,1,1,26,26
8.653846,2008,1,1,26,26
29.91453,2008,1,0,31,31
15.86539,2008,1,1,28,28
17.78846,2008,1,0,29,29
14.18269,2008,1,1,26,26
10.09615,2008,0,1,34,0
12.5,2008,1,0,26,26
18.80342,2008,0,0,26,0
9.230769,2008,1,1,25,25
15.38461,2008,0,0,29,0
12.5,2008,1,0,28,28
13.46154,2008,0,1,32,0
10.09615,2008,0,1,30,0
17.48252,2008,0,1,26,0
20.33333,2008,1,1,33,33
6.923077,2008,1,0,30,30
5,2008,1,1,30,30
14.42308,2008,0,1,28,0
18.01282,2008,0,0,25,0
15.38461,2008,1,1,26,26
17.30769,2008,1,1,31,31
24.03846,2008,1,1,34,34
31.76923,2008,0,0,30,0
49.52381,2008,0,0,28,0
24.03846,2008,0,0,31,0
19.23077,2008,1,1,33,33
25.69444,2008,1,0,26,26
21.15385,2008,1,1,27,27
23.07692,2008,0,0,28,0
21.15385,2008,0,1,25,0
12.82051,2008,0,1,29,0
12.94379,2008,0,0,32,0
7.08502,2008,0,1,32,0
12.5,2008,0,1,26,0
35.57692,2008,1,0,33,33
8,2008,0,0,26,0
9.341758,2008,0,0,27,0
10.92657,2008,0,1,26,0
26.44231,2008,1,0,31,31
11.53846,2008,0,0,32,0
39.90385,2008,1,0,31,31
24.30385,2008,0,0,34,0
11.53846,2008,0,0,33,0
21.15385,2008,1,1,26,26
21.63461,2008,0,1,31,0
28.84615,2008,1,1,34,34
19.23077,2008,0,1,29,0
31.25,2008,0,0,32,0
32.38866,2008,0,0,33,0
42.78846,2008,0,0,29,0
49.03846,2008,1,1,33,33
9.109312,2008,0,1,25,0
17.58242,2008,0,0,31,0
13,2008,0,1,25,0
25.48077,2008,1,0,27,27
18.75096,2008,1,1,25,25
18.26923,2008,0,0,29,0
14.95726,2008,1,1,29,29
43.75,2008,0,0,33,0
21.63461,2008,0,0,33,0
13.18681,2008,0,1,25,0
14.90481,2008,0,0,30,0
13.23077,2008,0,0,25,0
11.63968,2008,1,1,30,30
28.84615,2008,1,0,33,33
10.57692,2008,0,0,25,0
10.09615,2008,0,1,29,0
38.11346,2008,1,0,34,34
34.63173,2008,0,0,34,0
17.78846,2008,0,1,33,0
22.5,2008,1,1,28,28
15.38461,2008,0,1,27,0
28.84615,2008,1,0,28,28
19.23077,2008,1,0,28,28
19.23077,2008,0,0,33,0
15.83606,2008,0,1,33,0
53.84615,2008,1,1,33,33
23.07692,2008,1,1,32,32
21.76113,2008,1,0,32,32
17.71255,2008,1,1,32,32
9.615385,2008,0,1,29,0
22.11539,2008,1,0,29,29
15.60395,2008,1,1,26,26
6.25,2008,0,0,25,0
6.837607,2008,0,0,33,0
24.03846,2008,1,0,31,31
11.53846,2008,0,0,27,0
12.5,2008,0,0,30,0
18.21862,2008,1,0,34,34
9.615385,2008,0,1,28,0
11.53846,2008,0,0,29,0
18.49113,2008,0,1,29,0
11.53846,2008,1,1,28,28
21.36752,2008,1,0,33,33
18.11189,2008,1,1,25,25
13.98601,2008,1,0,29,29
14.42308,2008,1,1,29,29
7.211538,2008,0,0,27,0
21.63461,2008,1,0,34,34
24.03846,2008,1,1,26,26
21.63461,2008,1,1,30,30
43.16239,2008,1,0,31,31
17.30769,2008,0,0,28,0
21.63461,2008,1,1,27,27
15.38461,2008,1,1,33,33
10.09615,2008,0,0,34,0
5.769231,2008,0,1,31,0
42.30769,2008,1,0,29,29
20.51282,2008,1,1,34,34
15.38461,2008,0,1,33,0
36.53846,2008,0,1,31,0
16.34615,2008,1,0,30,30
19.23077,2008,1,1,29,29
30.76923,2008,1,1,29,29
10.57692,2008,0,1,25,0
14.42308,2008,0,1,31,0
14.42308,2008,1,1,31,31
11.05769,2008,0,1,31,0
14.95726,2008,0,0,29,0
16.34615,2008,0,0,32,0
12.01923,2008,0,0,30,0
26.68269,2008,0,0,32,0
30.28846,2008,1,1,25,25
19.23077,2008,0,0,28,0
57.69231,2008,1,1,31,31
14.42308,2008,1,1,25,25
11.1,2008,0,0,28,0
16.34711,2008,1,0,26,26
20.60439,2008,1,1,27,27
16.48352,2008,0,0,32,0
10.57692,2008,0,0,31,0
37.69231,2008,1,0,30,30
21.36752,2008,1,1,28,28
13.46154,2008,0,0,33,0
4.903846,2008,0,1,29,0
5.769231,2008,0,0,31,0
25,2008,0,0,27,0
5.494505,2008,0,1,26,0
19.23077,2008,0,1,26,0
24.03846,2008,0,1,28,0
20.51282,2008,0,0,30,0
38.46154,2008,1,0,34,34
8,2008,0,0,26,0
3.846154,2008,1,0,34,34
21.63461,2008,1,1,30,30
7.692307,2008,0,1,29,0
30.28846,2008,1,1,33,33
16.92308,2008,1,1,27,27
35.76923,2008,1,0,26,26
10,2008,1,0,34,34
7.211538,2008,0,1,31,0
9.615385,2008,0,1,31,0
21.63461,2008,0,0,28,0
19.23077,2008,0,0,27,0
32.05128,2008,1,0,34,34
49.03846,2008,1,0,32,32
54.61538,2008,1,1,34,34
14.31624,2008,1,1,25,25
16.34615,2008,1,1,27,27
19.23077,2008,0,0,33,0
15.18219,2008,0,1,33,0
14.42308,2008,0,1,33,0
17.25,2008,0,1,31,0
16.34615,2008,1,0,28,28
13.84615,2008,0,0,29,0
12.01923,2008,1,1,29,29
33.65385,2008,0,1,27,0
26.44231,2008,0,0,34,0
9.615385,2008,0,1,27,0
20.19231,2008,1,1,32,32
14.42308,2008,0,0,31,0
15.81154,2008,1,1,27,27
16.82692,2008,0,0,34,0
5.288462,2008,0,1,28,0
23.07692,2008,0,0,25,0
13.84615,2008,0,0,32,0
17.09402,2008,0,1,28,0
10.09615,2008,1,0,29,29
12.01923,2008,0,1,29,0
16.82692,2008,1,0,33,33
29.48718,2008,0,0,33,0
2.769231,2008,0,1,34,0
10.25641,2008,0,1,33,0
10,2008,0,0,29,0
10.38461,2008,0,0,34,0
9.615385,2008,1,0,28,28
9.615385,2008,0,0,29,0
15.86539,2008,0,1,32,0
38.46154,2008,1,1,27,27
40.38462,2008,1,1,29,29
39.90385,2008,1,0,33,33
10.57692,2008,0,1,26,0
62.5,2008,1,0,33,33
13.46154,2008,1,1,29,29
24.27885,2008,1,1,30,30
35.16154,2008,0,0,34,0
36.05769,2008,1,1,27,27
20,2008,0,0,28,0
11.05769,2008,0,1,32,0
19.23077,2008,0,1,27,0
34.61538,2008,0,0,32,0
14.42308,2008,1,1,27,27
10.57692,2008,0,0,27,0
23.07692,2008,0,1,27,0
22.21154,2008,1,1,30,30
6.944445,2008,0,1,25,0
17.30865,2008,1,1,31,31
34.23077,2008,1,1,27,27
34.72222,2008,1,1,31,31
20.83333,2008,1,0,33,33
19.23077,2008,1,0,32,32
9.875259,2008,0,1,32,0
10.07326,2008,0,0,29,0
16.19433,2008,0,1,27,0
20.19231,2008,0,0,26,0
16.82692,2008,0,1,30,0
19.23077,2008,0,0,30,0
27.88461,2008,0,0,31,0
24.03846,2008,1,0,27,27
19.23077,2008,1,1,26,26
50.96154,2008,1,1,33,33
19.23077,2008,1,1,29,29
43.26923,2008,0,0,29,0
28.84615,2008,1,0,34,34
47.11538,2008,1,0,34,34
13.02188,2008,0,0,26,0
17.30769,2008,1,0,32,32
31.25,2008,1,1,25,25
38.46154,2008,1,0,27,27
14.42308,2008,0,1,29,0
16.82692,2008,1,1,26,26
16.82692,2008,1,1,28,28
16.82692,2008,0,0,27,0
12.01923,2008,0,0,31,0
15,2008,1,0,28,28
9.134615,2008,1,0,27,27
24.51923,2008,1,1,25,25
25,2008,1,0,26,26
15.28846,2008,1,1,25,25
22.72727,2008,1,1,31,31
18.26923,2008,1,0,29,29
21.63461,2008,0,1,27,0
38.46154,2008,0,0,34,0
15.74344,2008,1,1,28,28
42.30769,2008,1,0,28,28
27.88461,2008,1,1,27,27
42.73504,2008,1,0,30,30
40.86538,2008,1,0,31,31
19.23077,2008,0,0,32,0
24.03846,2008,0,0,32,0
32.05128,2008,0,1,28,0
19.23077,2008,0,0,33,0
20.19231,2008,1,1,32,32
24.03846,2008,0,0,34,0
5.769231,2008,0,0,32,0
7.211538,2008,0,0,31,0
16.82692,2008,0,1,30,0
21.15385,2008,0,0,31,0
35.57692,2008,0,1,26,0
25,2008,1,1,32,32
16.82692,2008,0,1,29,0
9.518259,2008,0,0,30,0
9.615385,2008,0,1,29,0
12.01923,2008,0,1,31,0
25.64103,2008,0,0,27,0
15,2008,0,0,26,0
21.97802,2008,0,1,33,0
7.211538,2008,0,0,34,0
8.620689,2008,0,1,26,0
18.68132,2008,1,0,30,30
16.02564,2008,1,0,27,27
9.340659,2008,0,1,32,0
7.172619,2008,0,1,31,0
9.89011,2008,0,1,32,0
8.653846,2008,0,1,32,0
19.60059,2008,1,0,28,28
12.01923,2008,0,0,26,0
11.53846,2008,0,0,31,0
19.23077,2008,1,1,26,26
26.44231,2008,0,0,25,0
13.73626,2008,0,1,25,0
17.01184,2008,1,1,32,32
39.42308,2008,1,0,31,31
9.615385,2008,0,1,32,0
15.38461,2008,0,1,27,0
23.50427,2008,1,1,31,31
16.27219,2008,1,0,28,28
19.23077,2008,1,1,25,25
26.04113,2008,1,1,32,32
11.10281,2008,1,1,34,34
49.51923,2008,1,1,34,34
19,2008,0,0,34,0
27.98583,2008,1,1,32,32
34.61538,2008,1,1,25,25
19.23077,2008,0,0,27,0
37.69231,2008,1,1,33,33
15.38461,2008,0,0,28,0
30.28846,2008,1,0,26,26
23.61673,2008,1,0,27,27
24.03846,2008,1,1,27,27
10.57692,2008,0,1,31,0
14.42404,2008,0,0,26,0
41.15385,2008,1,0,33,33
16.82692,2008,0,0,29,0
16.82692,2008,0,0,27,0
5.769231,2008,0,1,34,0
19.23077,2008,1,1,28,28
8.461538,2008,0,0,27,0
52.88462,2008,1,0,34,34
19.23077,2008,1,1,30,30
18.26923,2008,0,1,32,0
29.5858,2008,1,1,28,28
25.96154,2008,0,1,33,0
17.30769,2008,0,0,33,0
15.10417,2008,0,0,34,0
32.05128,2008,1,1,28,28
30.1282,2008,1,0,31,31
17.13287,2008,1,1,25,25
16.48352,2008,1,0,31,31
32.69231,2008,1,1,28,28
3.365385,2008,0,1,25,0
21.97802,2008,0,0,34,0
23.07692,2008,1,0,31,31
27.88461,2008,1,1,29,29
24.03846,2008,0,0,31,0
19.23077,2008,0,1,31,0
23.5,2008,1,1,30,30
17.78846,2008,0,1,34,0
10.38461,2008,1,0,31,31
8.173077,2008,0,0,25,0
20.19231,2008,1,0,26,26
16.82692,2008,0,0,32,0
28.36539,2008,0,1,34,0
20.03205,2008,1,1,30,30
4.808173,2008,0,0,29,0
28.84615,2008,1,0,30,30
38.46154,2008,1,0,25,25
5,2008,0,0,32,0
17.78846,2008,1,0,31,31
21.63461,2008,1,1,29,29
28.84615,2008,1,1,28,28
16.34615,2008,0,1,26,0
16.82692,2008,0,0,28,0
9.615385,2008,0,1,29,0
5.769231,2008,0,1,26,0
25.96154,2008,1,0,31,31
15.10417,2008,0,0,26,0
21.92308,2008,1,1,28,28
20.19231,2008,1,1,25,25
12.01923,2008,0,1,28,0
16.82692,2008,1,1,28,28
19.23077,2008,1,0,27,27
20.83333,2008,0,0,26,0
21.15385,2008,1,1,32,32
20.83333,2008,0,0,33,0
5.769231,2008,0,1,25,0
7.692307,2008,0,1,30,0
18.75,2008,0,0,32,0
6.730769,2008,0,0,30,0
9.615385,2008,0,1,28,0
13.07692,2008,1,1,25,25
27.24359,2008,1,1,30,30
18.26923,2008,1,1,31,31
21.92385,2008,1,0,30,30
27.77778,2008,1,0,28,28
28.36539,2008,1,1,28,28
23.50427,2008,1,1,27,27
30.76923,2008,1,0,28,28
8.653846,2008,0,0,28,0
13.46154,2008,1,1,31,31
27.64423,2008,0,0,30,0
31.92308,2008,1,0,30,30
25,2008,1,0,34,34
40.86538,2008,1,0,29,29
23.16434,2008,1,0,25,25
16.25,2008,1,0,25,25
19.23077,2008,1,0,34,34
19.23077,2008,0,1,32,0
16.82692,2008,0,0,33,0
7.692307,2008,1,1,28,28
34.13462,2008,1,0,31,31
18.37607,2008,1,1,25,25
16.66667,2008,1,1,27,27
23.50427,2008,1,1,26,26
40.86538,2008,1,0,25,25
45.19231,2008,1,0,31,31
17.30769,2008,1,1,28,28
18.46231,2008,1,0,25,25
15,2008,0,0,32,0
15.34615,2008,1,0,31,31
14.42308,2008,0,1,27,0
14.42308,2008,1,1,34,34
17.30769,2008,1,0,25,25
20.97902,2008,1,0,29,29
31.73077,2008,1,1,32,32
27.8125,2008,1,1,25,25
17.78846,2008,1,1,33,33
27.73669,2008,0,0,28,0
22.37762,2008,1,0,29,29
14.61539,2008,1,0,33,33
13.22115,2008,1,1,26,26
36.98225,2008,1,1,27,27
44.23077,2008,1,1,33,33
21.63461,2008,1,1,27,27
24.03846,2008,0,0,26,0
16.64201,2008,1,1,29,29
22.11539,2008,1,1,26,26
40.38462,2008,1,0,30,30
35,2008,1,0,31,31
65.86539,2008,1,1,30,30
13.94231,2008,0,1,31,0
13.94231,2008,0,0,27,0
18.75096,2008,0,0,34,0
24.03846,2008,0,1,25,0
14.90385,2008,1,1,25,25
19.23077,2008,1,1,28,28
27.77778,2008,1,1,29,29
36.98225,2008,1,1,25,25
20.76923,2008,1,0,25,25
19.23077,2008,1,1,25,25
20.19231,2008,1,1,26,26
13.46154,2008,1,0,27,27
16.15385,2008,1,0,25,25
32.69231,2008,1,0,26,26
31.25,2008,1,0,25,25
21.92308,2008,1,0,25,25
16.48352,2008,1,0,25,25
26.92308,2008,1,0,31,31
20.08547,2008,0,1,32,0
14.42308,2008,0,0,27,0
33.65385,2008,1,1,31,31
18.26923,2008,1,1,25,25
29.48718,2008,1,1,32,32
37.5,2008,1,0,30,30
43.26923,2008,1,0,32,32
23.07692,2008,1,1,34,34
32.69231,2008,1,0,31,31
19.23077,2008,0,0,31,0
27.88461,2008,1,0,28,28
19.23077,2008,1,1,31,31
28.84615,2008,1,1,25,25
34.61538,2008,1,0,34,34
14.42308,2008,1,1,31,31
22.72727,2008,1,0,29,29
18.77289,2008,1,1,32,32
32.69231,2008,1,0,27,27
39.01099,2008,1,1,27,27
9.89011,2008,0,1,31,0
16.23932,2008,1,1,26,26
34.13462,2008,1,1,26,26
24.03846,2008,1,0,27,27
35.89743,2008,1,0,30,30
16.82692,2008,0,1,32,0
43.7063,2008,1,0,34,34
19.23077,2008,1,1,27,27
14.90385,2008,1,0,25,25
32.69231,2008,1,0,30,30
19.23077,2008,1,1,28,28
22.72727,2008,1,0,26,26
32.05128,2008,1,1,27,27
19.23077,2008,1,0,27,27
29.80769,2008,1,0,27,27
13.46154,2008,0,0,27,0
36.05769,2008,1,1,30,30
12.01923,2008,0,0,34,0
23.07692,2008,1,1,30,30
17.14286,2008,1,1,33,33
10.09615,2008,1,0,28,28
28.84615,2008,1,0,29,29
19.23077,2008,1,1,27,27
30.76923,2008,1,0,28,28
22.72727,2008,1,0,34,34
21.63461,2008,1,1,25,25
16.82692,2008,1,1,30,30
13.94231,2008,0,1,34,0
23.5,2008,1,1,31,31
11.83432,2008,1,1,29,29
43.26923,2008,1,0,29,29
25.21367,2008,1,0,28,28
32.05128,2008,1,1,31,31
19.23077,2008,1,0,34,34
24.03846,2008,1,0,25,25
20.97902,2008,1,1,26,26
23.54788,2008,1,1,29,29
36.05865,2008,1,0,32,32
5.769231,2008,0,0,30,0
19.23077,2008,0,0,28,0
21.63461,2008,1,0,28,28
30.28846,2008,1,0,25,25
19.23077,2008,1,0,26,26
24.03846,2008,1,1,25,25
19.23077,2008,1,0,34,34
7.417583,2008,0,1,28,0
21.15385,2008,1,0,32,32
32.69231,2008,1,0,32,32
15,2008,0,1,34,0
20.19231,2008,1,0,30,30
2.903846,2008,1,1,32,32
38.46154,2008,1,0,29,29
59.13462,2008,1,0,32,32
28.36539,2008,1,1,29,29
57.69231,2008,1,1,26,26
18.80342,2008,1,0,31,31
5.161539,2008,0,1,31,0
17.30769,2008,1,1,30,30
19.23077,2008,1,0,34,34
16.82692,2008,1,0,32,32
29.32692,2008,1,0,32,32
14.42308,2008,0,0,27,0
5.769231,2008,0,0,25,0
21.63461,2008,1,1,26,26
14.28571,2008,0,1,26,0
24.6274,2008,1,1,34,34
34.61538,2008,1,0,34,34
25,2008,1,0,26,26
21.15385,2008,0,1,27,0
16.82692,2008,0,0,28,0
24.23077,2008,1,0,28,28
14.90385,2008,0,0,25,0
19.23077,2008,1,1,33,33
17.78846,2008,1,1,34,34
16.34615,2008,0,0,33,0
41.53846,2008,1,0,34,34
13.42147,2008,0,0,25,0
15.86539,2008,0,0,25,0
11.83432,2008,0,0,33,0
6.25,2008,0,1,26,0
10.45752,2008,0,1,25,0
19.23077,2008,0,0,25,0
17.30769,2008,0,0,29,0
13.3547,2008,1,0,26,26
10.25641,2008,0,0,28,0
11.53846,2008,0,1,30,0
7.461538,2008,1,0,30,30
11.29808,2008,0,0,34,0
13.94231,2008,0,1,34,0
16.10577,2008,1,1,27,27
9.615385,2008,0,0,30,0
31.62393,2008,1,0,25,25
41.95804,2008,0,0,34,0
13.46154,2008,0,1,30,0
8.241758,2008,0,1,30,0
26.44231,2008,0,0,28,0
20.19231,2008,1,0,29,29
26.44231,2008,1,1,26,26
18.26923,2008,1,1,28,28
47.11538,2008,1,1,34,34
12.01923,2008,1,0,27,27
23.31731,2008,1,0,33,33
17.98077,2008,1,0,34,34
17.78846,2008,0,1,28,0
